state,county,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,demgov16,repgov16,othergov16,repgov14,demgov14,othergov14,total_population,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,fips
Virginia,Scott,8247,1581,272,7439,2395,158,,,,2167.0,7591.0,191.0,,,,,,,22378.0,18070.0,96.9166145321298,0.674769863258557,1.26910358387702,3.08338546787023,0.98310841004558,49.6871927786219,31.3790329788185,21.3423898471713,38017.0,7.77093866783909,20.7122093023256,87.4394379844961,20.5117112663,87.3122798343737,82.1245199982742,2.0,51169
Virginia,Shenandoah,14094,5273,1146,12538,6469,366,,,,5028.0,14843.0,26.0,,,,,,,42857.0,32575.0,88.89796299321,1.82467274890916,6.69902233007443,11.10203700679,5.76335254450848,51.0651702172341,33.5324451081504,20.160067200224,50450.0,5.53374462516358,14.2880300868889,80.5699649850862,12.508490329961,80.3810817574089,66.5849070083109,6.0,51171
Virginia,Smyth,9750,2665,475,8379,4171,227,,,,2993.0,9279.0,340.0,,,,,,,31513.0,24960.0,94.3769238092216,2.06898740202456,1.94840224669184,5.62307619077841,1.2566242503094,50.4236346904452,33.3164091010059,19.9949227303018,38906.0,7.34341252699784,17.4496939808903,85.2098102241205,17.2780901465573,85.2152272098811,75.2856433184302,7.0,51173
Virginia,Southampton,5035,3595,248,4733,4437,94,,,,3206.0,4691.0,0.0,,,,,,,18291.0,14630.0,60.4122245913291,35.1703023344814,1.37225958121481,39.5877754086709,0.552184134273687,47.7611940298507,32.1852277076158,17.7354983325133,51032.0,5.8277027027027,17.4395917754765,83.9111511331232,9.80320254247647,80.4669355824471,97.9644588045234,6.0,51175
Virginia,Spotsylvania,34623,24207,3732,31844,25165,965,,,,23237.0,37190.0,675.0,,,,,,,129181.0,92210.0,70.1449903623598,15.6679387835672,8.62046276155162,29.8550096376402,7.18449307560709,50.8991260324661,40.6421997042909,12.1310409425535,79742.0,5.59844124165217,10.420637645471,70.4038263463838,8.48627173440993,68.0671052419939,32.3275897285064,1.0,51177
Virginia,Stafford,33868,27908,4158,32480,27182,921,,,,25232.0,37102.0,2473.0,,,,,,,139548.0,97710.0,64.7010347693983,16.5663427637802,11.1889815690658,35.2989652306017,8.7754751053401,49.6624817267177,43.4925616992003,9.12517556683005,97528.0,4.89507451230286,6.46053035732569,62.6668031807788,5.32282570584209,61.0856026580736,19.7548095935981,1.0,51179
Virginia,Surry,1819,2272,137,1671,2576,61,,,,2210.0,1850.0,5.0,,,,,,,6731.0,5450.0,51.9387906700342,46.1001337097014,0.356559203684445,48.0612093299658,0.653691873421483,50.7205467241123,32.1051849650869,19.0759173971178,56632.0,8.23427080313134,16.4447134786118,77.1791767554479,10.5022831050228,72.5266362252664,100.0,8.0,51181
Virginia,Sussex,2055,2879,110,2021,3358,61,,,,2716.0,1998.0,5.0,,,,,,,11733.0,10535.0,38.3107474644166,55.825449586636,2.69325833120259,61.6892525355834,2.89780959686355,34.2452910594051,26.3956362396659,16.1254581096054,37917.0,6.60527151476659,27.7312640392077,88.7380028588932,15.5791894222478,81.3452141419948,100.0,1.0,51183
Virginia,Tazewell,15168,2895,503,13843,3661,228,,,,3702.0,13974.0,518.0,,,,,,,43367.0,34700.0,94.0738349436207,3.02764775059377,0.887771808056817,5.92616505637928,0.81859478405239,50.4484977056287,33.1588535061222,19.2427421772315,38238.0,8.3342776203966,21.2353241449719,85.4389994895355,21.3463867581752,86.0281254205356,51.8878388570921,5.0,51185
Virginia,Warren,11773,5169,1018,9869,6452,377,,,,5075.0,12181.0,61.0,,,,,,,38807.0,29530.0,87.9557811734996,3.83951348983431,3.98381735253949,12.0442188265004,3.21333779988146,50.1198237431391,37.1711289200402,14.5772669879146,63734.0,6.47818008336263,14.0671978352375,79.9533974744438,13.6917983320062,80.1307573027115,50.4085163007319,1.0,51187
Virginia,Washington,19320,5553,974,18141,7076,415,,,,6049.0,18527.0,693.0,,,,,,,54562.0,43830.0,95.4840365089256,1.26828195447381,1.41490414574246,4.51596349107437,1.61101132656428,50.5003482277043,32.0057915765551,20.3016751585352,43835.0,6.42585697286093,15.9138325415378,75.223085237413,15.6543943302327,75.4370879908283,71.6761425759895,2.0,51191
Virginia,Westmoreland,4448,3836,290,3731,4295,94,,,,2771.0,5268.0,222.0,,,,,,,17528.0,13750.0,63.6809675947056,26.8256503879507,6.10451848471018,36.3190324052944,3.314696485623,50.7074395253309,31.8062528525787,23.0089000456413,51566.0,6.59980188211986,15.0123877361412,78.8092288634252,8.27648931332424,76.0800363801728,78.8415262976968,6.0,51193
Virginia,Wise,12086,2701,376,11076,3760,182,,,,3403.0,11017.0,330.0,,,,,,,40074.0,31770.0,91.9449019314269,5.14049009332734,1.23022408544193,8.05509806857314,1.17033488047113,48.3305884114388,37.3633777511604,15.7683285921046,36352.0,10.3726545072825,24.7586354859472,85.5753414860903,23.9849827766382,85.0253512404691,56.6703657242111,7.0,51195
Virginia,Wythe,10046,2770,527,8324,3783,251,,,,2870.0,9539.0,295.0,,,,,,,29171.0,23195.0,94.0523122278976,3.38349730897124,1.10040793939186,5.94768777210243,0.9015803366357,51.2049638339447,32.5083130506325,19.6496520516952,42888.0,7.54524969106637,17.7873062243792,83.4095085520426,18.0281550510558,83.2556756220878,75.3309389430477,6.0,51197
Virginia,York,18837,12999,2282,20204,13183,566,,,,10802.0,22341.0,78.0,,,,,,,66919.0,48535.0,72.493611679792,12.8857275213318,5.68298988329174,27.506388320208,8.08440054394118,50.9481612098208,39.1891689953526,14.2709843243324,83410.0,6.06552768841553,6.17589488604405,56.7754854095889,3.88352435099119,54.2580392864663,6.09953562263229,1.0,51199
Virginia,Alexandria,13285,57242,5243,20249,52199,963,,,,,,,,,,,,,151473.0,100825.0,52.0363365088168,21.0684412403531,16.741597512428,47.9636634911832,27.7778878083883,51.7709426762525,34.7342430664211,10.0176269038046,89200.0,3.98333847577908,8.62048004446143,37.9111813539894,1.44743170077103,21.3794815308956,0.0,1.0,51510
Virginia,Bristol,4892,1835,305,4780,2492,115,,,,,,,,,,,,,17340.0,13500.0,88.0565167243368,6.68973471741638,1.97808535178777,11.9434832756632,1.27450980392157,53.3794694348328,36.078431372549,19.4521337946943,35801.0,8.68080955864423,16.4479582688076,76.566957372239,16.8014934660859,75.5178238065606,0.0392486683487525,2.0,51520
Virginia,Buena Vista,1430,693,284,1564,919,43,,,,,,,,,,,,,6610.0,5200.0,88.517397881997,1.66414523449319,1.25567322239032,11.482602118003,0.680786686838124,55.8850226928896,44.1149773071104,16.6111951588502,29109.0,6.14266842800528,18.8423347057399,83.8459675466215,19.5199155895542,85.4128198364548,3.89473684210526,6.0,51530
Virginia,Charlottesville,2960,17901,1611,4844,16510,443,,,,,,,,,,,,,45538.0,34855.0,65.9624928631033,18.6393781018051,5.03974702446309,34.0375071368967,12.1524880319733,51.5635293600949,49.532258772893,9.4141156836049,50727.0,3.87495021903624,9.67753242201192,49.9614440939362,4.80884707766213,39.3064451561249,0.0,3.0,51540
Virginia,Chesapeake,54047,52627,6031,53900,55052,1473,,,,,,,,,,,,,233194.0,172030.0,58.8964553118862,29.265761554757,5.2720052831548,41.1035446881138,4.96882424076091,51.1616936970934,40.651560503272,11.8789505733424,69978.0,6.2874251497006,8.64842835240615,69.6247323444363,6.4029440751536,67.9936673027323,7.62705380970168,1.0,51550
Virginia,Colonial Heights,5681,2367,409,5941,2544,139,,,,,,,,,,,,,17554.0,13255.0,75.5839124985758,12.971402529338,5.30363449925943,24.4160875014242,7.49686681098325,54.0389654779537,36.8406061296571,20.1948273897687,49639.0,8.36372191506882,10.992329035417,78.1377509384691,9.43667763157895,79.2146381578947,0.0,1.0,51570
Virginia,Covington,1349,914,119,975,1319,36,,,,,,,,,,,,,5650.0,4465.0,81.4690265486726,14.5486725663717,1.25663716814159,18.5309734513274,1.85840707964602,48.6194690265487,35.5221238938053,20.0,34703.0,5.22931847406772,15.1453340132585,88.7302396736359,14.5660840233057,88.3164673413063,0.0,6.0,51580
Virginia,Danville,7303,11059,590,7763,12218,223,,,,,,,,,,,,,42360.0,32385.0,44.3862134088763,48.8267233238905,3.58593012275732,55.6137865911237,3.25070821529745,54.2516525023607,37.6038715769594,19.6033994334278,33721.0,11.8221428946401,20.2324624562847,81.790440924364,16.7292334994198,75.6125861715924,4.51515503425851,4.0,51590
Virginia,Emporia,789,1530,48,886,1793,17,,,,1411.0,823.0,2.0,,,,,,,5565.0,4015.0,31.6262353998203,63.9532794249775,3.25247079964061,68.3737646001797,3.5759209344115,53.92632524708,41.0601976639713,16.9272237196766,27169.0,18.771186440678,23.0873208975399,84.6715328467153,9.60573476702509,75.3405017921147,6.31010629323435,6.0,51595
Virginia,Fairfax,3702,7367,961,4775,6651,203,,,,,,,,,,,,,23620.0,15750.0,59.0728196443692,4.77138018628281,16.6723116003387,40.9271803556308,27.9932260795936,50.7790008467401,37.0406435224386,15.2413209144793,104065.0,5.53541761063283,8.16633568032738,45.2729132815791,3.74819798173955,36.9533877943297,0.0,1.0,51600
Virginia,Falls Church,1324,5819,614,2147,5015,114,,,,,,,,,,,,,13597.0,9595.0,72.0894314922409,5.37618592336545,9.92130617047878,27.9105685077591,16.4595131278959,51.6290358167243,37.2435095977054,12.4365668897551,115244.0,5.30078895463511,2.04759862778731,19.7898799313894,0.576752440106477,14.1674060928719,0.0,1.0,51610
Virginia,Franklin,1421,2519,130,1496,2833,31,,,,,,,,,,,,,8413.0,6270.0,37.7629858552241,58.5997860454059,1.06977297040295,62.2370141447759,1.86615951503625,56.0323309164388,38.2384405087365,17.9246404374183,38333.0,14.6144430844553,18.7998612556365,77.6101283385362,8.35038886614818,68.9725747032337,3.25099044511769,6.0,51620
Virginia,Fredericksburg,3744,6707,813,4060,7131,246,,,,,,,,,,,,,27853.0,20995.0,60.0725236060747,21.7642623774818,10.8246867482856,39.9274763939253,9.15161742002657,53.0894338132338,50.744982587154,10.4010339999282,53980.0,7.38572093951693,8.7220971960343,57.7033027188127,4.63016889924287,49.0196078431373,1.16528040846578,1.0,51630
Virginia,Galax,1603,681,92,1332,900,45,,,,,,,,,,,,,6858.0,4825.0,74.2344706911636,6.8533100029163,17.4540682414698,25.7655293088364,10.6882473024205,52.0268299795859,32.9250510352873,21.8431029454652,31110.0,6.61264181523501,23.4365513054038,90.3663226067598,21.2865209918979,88.4114903019887,13.7176938369781,7.0,51640
Virginia,Hampton,17902,41312,3142,18640,46966,884,,,,,,,,,,,,,136789.0,104855.0,39.7151817763124,49.2715057497313,5.2898990415896,60.2848182236876,4.62317876437433,51.7629341540621,42.1452017340576,13.6619172594288,49890.0,8.91686609093747,9.86122792262405,75.9992917533531,9.25058844372453,74.8424489382704,0.248843097878285,1.0,51650
Virginia,Harrisonburg,6262,10212,1519,6565,8654,374,,,,,,,,,,,,,51979.0,38750.0,68.3333653975644,6.38719482868081,18.1842667230997,31.6666346024356,16.5778487466092,52.1787645010485,59.4374651301487,8.1455972604321,40494.0,5.91140377132595,14.9327194061843,63.7518358274124,7.69318052876433,55.3273573130603,0.0,3.0,51660
Virginia,Hopewell,3885,4724,399,3739,5179,113,,,,,,,,,,,,,22332.0,15990.0,49.892530897367,38.8545584811033,7.18251835930503,50.107469102633,4.5495253447967,53.5061794734014,40.2471789360559,15.6994447429697,40814.0,10.8380952380952,19.0823211875843,85.6140350877193,17.7892711089728,85.3019004089488,0.0,1.0,51670
Virginia,Lexington,766,1514,185,1146,1486,55,,,,1389.0,1019.0,3.0,,,,,,,7036.0,6335.0,80.542922114838,8.99658897100625,4.1785105173394,19.457077885162,3.93689596361569,43.4479818078454,67.3678226264923,14.1984081864696,34464.0,3.9265898420828,14.9624950651401,55.1125148045795,14.8702594810379,53.7924151696607,0.0,6.0,51678
Virginia,Lynchburg,17982,14792,2897,19806,15948,694,,,,,,,,,,,,,78755.0,60840.0,62.9991746555774,28.2280490127611,3.3394705098089,37.0008253444226,5.85486635769158,53.0353628341058,51.5167290965653,13.9927623642943,40728.0,7.17460484443626,11.7840909090909,66.7113636363636,8.21745069879856,58.8777190094224,2.69161549862376,2.0,51680
Virginia,Manassas,5953,8423,1035,6463,8478,259,,,,8045.0,6718.0,66.0,,,,,,,41149.0,23390.0,43.490728814795,13.0209725631243,34.0956037813799,56.509271185205,27.6847554011033,50.2904080293567,44.2100658582226,8.18731925441688,74371.0,6.03974877398262,18.4902783072817,69.9237514296607,7.51914241960184,63.4073506891271,0.0,1.0,51683
Virginia,Manassas Park,1733,3204,295,1699,2879,78,,,,3046.0,2036.0,21.0,,,,,,,15827.0,8460.0,37.4739369431983,12.6303152840083,36.5261894231377,62.5260630568017,33.234346370127,47.0082769950085,43.5900676059898,6.6531875908258,75027.0,4.5828437132785,17.5339256077321,69.5792248364737,11.249412869892,66.4631282292156,0.0,1.0,51685
Virginia,Martinsville,2149,3533,225,2312,3855,117,,,,,,,,,,,,,13551.0,10265.0,46.6017268098295,46.4541362261088,4.7081396206922,53.3982731901705,2.97395026197329,54.0624308169139,35.8792709025164,20.5667478414877,31719.0,10.0016781339151,20.9029393106365,81.7191795305561,19.8171337706221,74.7962631683562,0.0,4.0,51690
Virginia,Newport News,25468,45618,4629,27230,51100,1114,,,,,,,,,,,,,181606.0,133205.0,44.7198881094237,39.4083895906523,8.38573615409183,55.2801118905763,7.096131185093,51.5043555829653,45.275486492737,11.7330925189696,50089.0,8.29455638428142,10.793634346208,75.2773964026975,6.36801643816204,68.4752187621781,0.0282206076837521,1.0,51700
Virginia,Norfolk,21552,57023,4813,23147,62687,1209,,,,,,,,,,,,,245724.0,188110.0,43.8426852891862,41.3533069622829,7.42459019062037,56.1573147108138,7.11367225016685,47.9045595871791,49.6117595350881,9.94693233058228,45268.0,9.67514497735004,12.4881960977297,73.3883517097371,7.82675819480054,63.427342651559,0.0,1.0,51710
Virginia,Norton,1021,383,56,895,566,31,,,,,,,,,,,,,3978.0,3090.0,86.3247863247863,5.9577677224736,2.58924082453494,13.6752136752137,4.7008547008547,55.6812468577174,36.6264454499749,15.4851684263449,26000.0,13.5678391959799,17.2142857142857,82.6785714285714,16.3453815261044,83.3734939759036,2.57705912076806,7.0,51720
Virginia,Petersburg,1451,12021,314,1527,14283,98,,,,,,,,,,,,,31997.0,24815.0,14.9889052098634,76.5478013563772,4.49729662155827,85.0110947901366,3.46282463980998,54.0300653186236,39.5005781792043,15.6545926180579,32169.0,13.6681542663025,21.3232633863965,83.4117221418234,13.0480718436344,71.6059165346012,2.10672424429365,1.0,51730
Virginia,Poquoson,5092,1601,484,5312,1679,115,,,,1249.0,5700.0,22.0,,,,,,,12068.0,9250.0,92.393105734173,1.0689426582698,2.35333112363275,7.60689426582698,2.97480941332449,51.0109380178986,35.1093801789857,17.9068611203182,84643.0,3.22071360909378,5.20428588249146,60.2142941245732,4.96754867698452,59.6854717923115,6.50205761316872,1.0,51735
Virginia,Portsmouth,12795,28497,1973,12858,32501,563,,,,,,,,,,,,,96071.0,72180.0,38.9430733520001,52.2217942979671,3.88046340727171,61.0569266479999,2.70216818811088,51.8002310790977,42.3436833175464,13.7981284674876,47050.0,10.8629137514175,15.1040599940132,78.928048146456,9.85380328580734,74.770210610118,0.0,1.0,51740
Virginia,Radford,2638,2925,522,2520,2732,147,,,,,,,,,,,,,17186.0,15020.0,83.0210636564646,9.91504713138601,2.9558943325963,16.9789363435354,3.6657744675899,50.2851157919237,62.8360293261957,7.99487955312464,31457.0,9.20768154648353,10.3996791872744,65.9136479080337,10.7826873774695,65.555723118685,2.93149683081424,3.0,51750
Virginia,Richmond,15581,81259,6644,20050,75921,1598,,,,,,,,,,,,,216773.0,168395.0,39.8310675222468,48.3598049572594,6.33335332352276,60.1689324777532,6.49527385790666,52.5143814035881,43.92382815203,11.5351081546134,41187.0,9.08929101156927,15.996806507083,63.308949968611,5.2766581165262,38.3412727494809,0.0,1.0,51760
Virginia,Roanoke,14789,22286,2391,14991,24134,1030,,,,,,,,,,,,,99329.0,72730.0,60.0690634155181,28.1025682328424,5.96804558588126,39.9309365844819,7.3493138962438,52.1549597801246,38.3422766764993,14.9372288052835,39201.0,7.38457295934447,14.7881429313629,77.0954799976909,11.1698742566218,71.7022537251201,0.0061835270838486,2.0,51770
Virginia,Salem,7226,4202,797,7299,4760,259,,,,3424.0,8156.0,476.0,,,,,,,25290.0,19975.0,85.721629102412,7.44167655199684,3.34914986160538,14.278370897588,3.1791221826809,52.9300118623962,38.9916963226572,17.8015025701858,52351.0,5.03381494005533,10.5154639175258,73.1016200294551,10.4323999198022,72.2114549221413,0.0,2.0,51775
Virginia,Staunton,5133,5333,789,5272,5728,210,,,,,,,,,,,,,24234.0,19360.0,81.72815053231,11.0588429479244,2.70281422794421,18.27184946769,3.07006684822976,54.8691920442354,35.0169183791367,20.6858133201287,42948.0,5.00624739691795,11.8407386035776,66.330063473745,11.0804070903822,63.847138909483,3.69325360060642,3.0,51790
Virginia,Suffolk,18006,23280,1954,17820,24267,479,,,,,,,,,,,,,87061.0,64145.0,50.0430732474931,41.3686955123419,3.75024408173579,49.9569267525069,3.72037996347389,51.5925615373129,39.6136042544882,12.974810764866,65435.0,7.27663210401127,11.9632590341684,73.4094165990435,7.57041124013601,68.8041316481684,21.6326771886268,1.0,51800
Virginia,Virginia Beach,98224,91032,14006,99291,94299,3051,,,,,,,,,,,,,449733.0,332915.0,62.8686353903316,18.5510069307789,7.64631459110183,37.1313646096684,9.05692933362684,50.8546181845673,41.7218660849882,12.2866233965486,67719.0,5.75990764009149,6.79067697539721,65.7576784101174,4.82455266408959,62.9966524528753,1.53449590633662,1.0,51810
Virginia,Waynesboro,4801,3764,639,4790,3840,161,,,,,,,,,,,,,21366.0,15765.0,77.4127117850791,11.9488907610222,7.24047552185716,22.5872882149209,5.0547598989048,52.2371992885893,37.7515679116353,17.7384629785641,45097.0,5.13241832592306,13.7293684354113,77.3700722957305,11.7377158588471,76.207558188037,2.52784918594687,3.0,51820
Virginia,Williamsburg,1925,5206,495,2682,4903,163,,,,,,,,,,,,,14988.0,12395.0,68.7149719775821,14.7384574326128,7.41259674406192,31.2850280224179,9.06725380304243,56.4184681078196,58.8537496663998,15.158793701628,50091.0,9.07999399669818,5.31566001639792,43.2905165345723,2.18608852755194,37.9042457091238,0.0,1.0,51830
Virginia,Winchester,4790,5164,713,4946,5094,256,,,,,,,,,,,,,27349.0,18915.0,67.6295294160664,9.51405901495484,16.4868916596585,32.3704705839336,11.6457640133094,51.1682328421514,41.6029836557095,15.1340085560715,46466.0,5.12364874870428,16.5146237629236,68.7289213247084,9.87368263696838,62.3364974960759,0.0,3.0,51840
Washington,Adams,3083,1299,262,3171,1540,82,1859.0,2818.0,0.0,0.0,4332.0,0.0,1533.0,3151.0,0.0,,,,19100.0,8945.0,35.6701570680628,0.308900523560209,61.8848167539267,64.3298429319372,23.8010471204188,49.130890052356,51.5130890052356,10.3769633507853,47554.0,6.06894900646397,33.9348801680512,86.2121646137687,9.49857317570322,77.1096616388096,40.1591200341734,6.0,53001
Washington,Asotin,5741,3134,861,5654,4003,244,4248.0,5497.0,0.0,3445.0,6303.0,0.0,4149.0,5609.0,0.0,,,,22113.0,17385.0,91.4846470402026,0.253244697689142,3.57708135485913,8.5153529597974,1.80889069777959,51.9061185727852,34.1789897345453,20.8248541581875,45550.0,8.29263621564684,10.0082607866811,78.9858295736163,9.5629335308775,78.8335914876423,6.65495074688989,3.0,53003
Washington,Benton,47194,26360,6473,49461,28145,1953,35680.0,46397.0,0.0,0.0,77846.0,0.0,31128.0,50730.0,0.0,,,,187519.0,127130.0,72.1857518438132,1.38066009311056,20.3424719628411,27.8142481561868,10.043248950773,49.8877447085362,42.3637071443427,13.3746447026701,61147.0,6.53233886229545,10.3589726556337,70.587160686557,5.09848389399857,68.0389315862417,10.5710224515775,2.0,53005
Washington,Chelan,18114,13032,2234,18402,13112,736,15586.0,18146.0,0.0,10771.0,22411.0,0.0,13866.0,19934.0,0.0,,,,74761.0,51850.0,68.8407057155469,0.405291529005765,27.1625580182181,31.1592942844531,11.2545311057905,50.2427736386619,39.0430839608887,17.463650833991,51845.0,6.83872767857143,17.3819400127632,74.6888959795788,8.91050983210967,70.81429378241,27.2245455674713,3.0,53007
Washington,Clallam,18794,17677,2986,18437,18580,1049,20549.0,18955.0,0.0,21557.0,17236.0,0.0,19354.0,20108.0,0.0,,,,72969.0,58510.0,83.6081075525223,0.941495703654977,5.85728185941975,16.3918924474777,4.88152503117762,50.565308555688,29.853773520262,26.9292439255026,47180.0,9.28371608873853,8.07944606413994,75.7434402332362,6.68763449759973,74.3006124813773,35.4531958993894,5.0,53009
Washington,Clark,92441,92757,14962,92951,93382,4472,102922.0,97637.0,0.0,81385.0,117923.0,0.0,96032.0,103787.0,0.0,,,,450893.0,317385.0,80.0205370231962,1.7928865606696,8.65881705859261,19.9794629768038,10.4151095714504,50.5960394151162,39.7178488022657,13.7349659453573,62879.0,7.24235230886371,8.29220796542801,72.1173340091232,6.2797158391872,71.4930348851054,13.7684753963086,1.0,53011
Washington,Columbia,1497,526,159,1568,645,46,854.0,1339.0,0.0,556.0,1638.0,0.0,688.0,1491.0,0.0,,,,3971.0,3120.0,87.9123646436666,0.377738604885419,6.79929488793755,12.0876353563334,4.78468899521531,50.8939813648955,28.2548476454294,26.5676152102745,42083.0,8.99321266968326,10.070969922271,74.5860087867523,8.36132885405002,73.2362821948488,34.2569887199608,3.0,53013
Washington,Cowlitz,24185,17908,3599,20746,22726,1148,22888.0,23031.0,0.0,16568.0,28932.0,0.0,19593.0,26116.0,0.0,,,,102854.0,76780.0,84.598557178136,0.583351157952049,8.4002566745095,15.401442821864,4.3770781885002,50.7457172302487,36.7238998969413,17.9536041379042,49127.0,9.66142420270861,12.0480907628482,84.1419016171366,10.0620130386389,83.4981714103991,28.6514988770628,3.0,53015
Washington,Douglas,9603,4918,1022,9425,5166,351,6322.0,9333.0,0.0,1944.0,12733.0,0.0,5441.0,10197.0,0.0,,,,40101.0,25485.0,65.2776738734695,0.224433305902596,30.5403855265455,34.7223261265305,15.8250417695319,49.7967631729882,40.6598339193536,15.7302810403731,53758.0,5.06468339181899,18.9252247083572,82.3025435073628,9.00230828417543,78.9022826365735,26.5957169992974,3.0,53017
Washington,Ferry,2202,1098,301,1995,1294,151,1520.0,2099.0,0.0,1416.0,2217.0,0.0,1360.0,2252.0,0.0,,,,7639.0,6130.0,73.7792904830475,0.170179342845922,4.13666710302396,26.2207095169525,1.6494305537374,49.2865558319152,31.2868176462888,22.0185888205262,39555.0,9.81684981684982,12.5268817204301,81.9354838709677,9.76722957553629,80.442720219078,100.0,9.0,53019
Washington,Franklin,13206,8886,1628,13748,8398,497,10766.0,13197.0,0.0,0.0,22484.0,0.0,9731.0,14387.0,0.0,,,,87810.0,44920.0,41.6057396651862,1.99521694567817,52.0271039744904,58.3942603348138,22.4883270698098,47.9022890331397,50.9076414986904,8.0924723835554,58284.0,6.78134880131445,26.4221286831028,84.1852074564041,5.70666038698536,74.9950939989796,13.3336745007228,2.0,53021
Washington,Garfield,851,279,116,913,336,29,486.0,771.0,0.0,295.0,973.0,0.0,370.0,875.0,0.0,,,,2231.0,1670.0,92.2456297624384,0.0,3.31689825190498,7.75437023756163,1.38951142985208,50.6051098162259,32.0932317346481,22.4562976243837,51395.0,4.41176470588235,3.57792601576713,75.8035172832019,3.24797001873829,75.0780762023735,100.0,8.0,53023
Washington,Grant,18518,7810,2018,17852,8950,756,10329.0,18404.0,0.0,0.0,26793.0,0.0,9242.0,19401.0,0.0,,,,92530.0,51245.0,55.5106451961526,0.652761266616233,40.1210418242732,44.4893548038474,19.2510537123095,49.6055333405382,46.7405165892143,12.5764616881012,50145.0,9.06837036330695,24.8894743490265,84.3838533302055,9.6106048053024,79.6989781828224,38.7488779174147,5.0,53025
Washington,Grays Harbor,14067,12020,2280,11914,15960,810,15433.0,13483.0,0.0,16025.0,12315.0,0.0,14038.0,14843.0,0.0,,,,71233.0,54210.0,80.0022461499586,1.04445973074277,9.63598332233656,19.9977538500414,5.40620218157315,48.5407044487808,34.6370362051296,18.8508135274381,44521.0,12.1368710457451,11.7547452154052,84.6932346223517,9.35161805925548,84.0371562927101,40.1129167410745,4.0,53027
Washington,Island,18465,20960,3451,19605,21478,1016,23695.0,19761.0,0.0,24864.0,17901.0,0.0,21797.0,21560.0,0.0,,,,80113.0,63030.0,80.7097474816821,2.97704492404479,6.74297554703981,19.2902525183179,7.24102205634541,50.1603984372074,35.0642217867263,22.2835245216132,60261.0,7.71293466351421,5.23507430259842,68.3079864430347,4.21722372902094,67.1758060240227,46.8957786665987,4.0,53029
Washington,Jefferson,6037,12656,1583,6405,12739,685,14098.0,6408.0,0.0,14110.0,5972.0,0.0,13399.0,7049.0,0.0,,,,30333.0,25580.0,88.7218540863086,0.880229453070913,3.44509280321762,11.2781459136914,4.89565819404609,50.9577028318993,23.3211353970923,31.6421059572083,50928.0,7.21981911128588,5.49481812639707,61.2192643771591,4.50739355068591,59.7719579547479,57.4685324049277,6.0,53031
Washington,King,216339,718322,63838,275700,668004,23450,728113.0,273410.0,0.0,726366.0,228246.0,0.0,677943.0,321242.0,0.0,,,,2079550.0,1436280.0,62.2422639513356,5.97739895650501,9.33802986222981,37.7577360486644,21.5569233728451,50.0953571686182,38.0741506575942,12.1632564737563,78800.0,5.51863352183327,7.54313287492422,50.9444447478659,3.54339380219646,47.0384533023341,3.20714729172675,1.0,53033
Washington,Kitsap,49018,63156,12143,52846,67277,3244,71784.0,54746.0,0.0,74099.0,47489.0,0.0,66392.0,59762.0,0.0,,,,257488.0,198030.0,77.7376033057851,2.39195612999441,7.13625489343193,22.2623966942149,6.2589324551047,49.0655875225253,38.7012210277761,15.8943329397875,65017.0,6.99234693877551,5.67919444050489,68.849241242377,4.9240222535913,67.1891001688394,16.7417264955223,2.0,53035
Washington,Kittitas,10100,7489,1366,9782,7949,440,8830.0,10292.0,0.0,6657.0,12048.0,0.0,7984.0,11139.0,0.0,,,,42785.0,33820.0,84.5553348136029,1.10786490592497,8.53803903237116,15.4446651863971,6.16571228234194,50.0268785789412,46.4952670328386,14.6312960149585,47898.0,6.66140928700654,9.44700460829493,65.3440599859408,7.38846764239111,63.7630047610651,40.0562141024074,4.0,53037
Washington,Klickitat,5789,4194,786,5316,4598,360,5121.0,5692.0,0.0,3891.0,6678.0,0.0,4517.0,6260.0,0.0,,,,20930.0,15715.0,82.2599139990444,0.659340659340659,12.0401337792642,17.7400860009556,6.01051122790253,49.8996655518395,32.3650262780698,20.9985666507406,49633.0,5.35347432024169,13.4634534953197,75.5825532762398,9.51089004446454,73.909111462808,60.2126193522985,6.0,53039
Washington,Lewis,21992,9654,2503,20452,12664,928,13266.0,21319.0,0.0,8824.0,25095.0,0.0,11163.0,23539.0,0.0,,,,75724.0,56900.0,84.4897258464952,0.662933812265596,9.62970788653531,15.5102741535048,4.51243991336961,50.1584702340077,35.7310760128889,19.609370873171,44526.0,9.68424928656909,12.929993964997,84.4900422450211,10.5408388520971,84.0762438444558,60.6546948512358,4.0,53041
Washington,Lincoln,4108,1244,361,4063,1673,136,1943.0,3837.0,0.0,1496.0,4261.0,0.0,1616.0,4160.0,0.0,,,,10326.0,7990.0,92.0588804958358,0.309897346503971,2.98276196010072,7.94111950416425,1.80127832655433,49.1671508812706,31.2124733681968,23.9298857253535,47676.0,4.12087912087912,8.66194359042909,78.0243282983558,7.71215596330275,78.4260321100917,100.0,8.0,53043
